OBJ_ID,total_usage,total_duration,num_sessions,cluster_kmeans,perfil_consumo,PCA1,PCA2
101490011305552036,1051306.0,19.703055555555554,40,2,Bajo Regular,3.9593774233113432,-0.6344253159910428
101490011310287586,3891947.0,10.854444444444445,8,0,Alto Regular,0.5528679071823033,-0.20168588904949006
101490011310772699,8659242.0,0.5513888888888889,2,1,Bajo Extremo,-1.3286188875349876,-0.03735548081386091
101490011315807194,4236.0,0.0005555555555555556,1,1,Bajo Extremo,-1.476387036556754,-0.03788846442872185
101500011305507096,1272357.0,8.084166666666667,15,0,Alto Regular,0.6205491057135916,-0.2591499547303492
101510011305909267,45911928.0,5.399722222222222,6,1,Bajo Extremo,-0.3564364448247209,-0.053291987278451414
101510011305930714,29738219.0,10.645,7,0,Alto Regular,0.4615068238374883,-0.140307273641098
101510011306226395,44183610.0,1.3394444444444444,2,1,Bajo Extremo,-1.2077307842826077,0.02259279619569913
101510011308697818,371979.0,3.6658333333333335,7,1,Bajo Extremo,-0.5488363182483008,-0.13479350194857032
101510011309119122,28770495.0,7.869166666666667,6,0,Alto Regular,-0.004762669410103182,-0.10701950348059179
101510012314123590,183846413.0,6.344444444444444,6,1,Bajo Extremo,-0.19137117750349592,0.19788409454133826
101510050015068102,10598916.0,0.7527777777777778,28,2,Bajo Regular,0.4346422730754425,-0.32015070634087256
101510050016446709,88218900.0,0.6666666666666666,2,1,Bajo Extremo,-1.2952243020843075,0.11126022399552753
101520011306234887,9795032.0,9.655833333333334,13,0,Alto Regular,0.7151006976886,-0.23490125083839106
101520011306602422,494999.0,0.385,7,1,Bajo Extremo,-1.0208455087822133,-0.1060091098344176
101520011306917403,33086672.0,5.332777777777778,6,1,Bajo Extremo,-0.368777815224743,-0.07682839775696691
101520011308657583,110420399.0,16.731666666666666,9,0,Alto Regular,1.4876568573554705,-0.06344872437024383
101520011311328088,36051899.0,1.3663888888888889,8,1,Bajo Extremo,-0.8054468410979023,-0.05863185630448702
101530011306515385,7986.0,1.0005555555555556,3,1,Bajo Extremo,-1.1991345402577331,-0.06848364836647736
101540011311158044,211408376.0,8.095833333333333,5,0,Alto Regular,-0.0002517268372867214,0.245424116048078
101540011313678943,3666454.0,7.692222222222222,23,0,Alto Regular,1.0981636474437315,-0.3388335633130124
101540050009661299,6431289.0,11.224722222222223,2,0,Alto Regular,0.20655343445059138,-0.13443519941197915
101550011306715571,883744.0,0.6477777777777778,7,1,Bajo Extremo,-0.9829558013312572,-0.10756499148447717
101550011307992686,29707706.0,1.3280555555555555,3,1,Bajo Extremo,-1.1457402005189765,-0.015480928567430876
101550050006697942,3401508.0,0.8502777777777778,5,1,Bajo Extremo,-1.0866639449860782,-0.08269321674787665
101550050009213314,3566746.0,10.711944444444445,7,0,Alto Regular,0.4656092374131493,-0.19010765719976175
101560011305558234,6042663.0,9.283055555555556,6,0,Alto Regular,0.1938610945168741,-0.16206625273455247
101570011309944347,16818485.0,9.370833333333334,20,0,Alto Regular,1.1423925551907175,-0.29586005659496645
101580011305933631,143783624.0,5.901111111111111,3,1,Bajo Extremo,-0.4636833011004093,0.15924968093039396
101580011312489027,958106.0,11.738611111111112,6,0,Alto Regular,0.5460838763081366,-0.19299887367131638
101590011307245365,122824345.0,15.333055555555555,8,0,Alto Regular,1.222362503214884,-0.01700029131741623
101590011311616620,47386631.0,4.666111111111111,4,1,Bajo Extremo,-0.5950494533406936,-0.02223482027144103
101590050006582499,1585815.0,0.6666666666666666,1,1,Bajo Extremo,-1.3802150823468087,-0.0407113201697079
