fecha,consumo
2025-10-01 11:53:00,62.8378072337207
2025-10-01 11:54:00,61.7245270310174
2025-10-01 11:55:00,52.27453789977829
2025-10-01 11:56:00,55.43173659495776
2025-10-01 11:57:00,59.00685234459273
2025-10-01 11:58:00,59.92296678570716
2025-10-01 11:59:00,60.769319933983375
2025-10-01 12:00:00,60.18661401810441
2025-10-01 12:01:00,60.63287470186508
2025-10-01 12:02:00,60.545270408010765
2025-10-01 12:03:00,60.539959052699416
2025-10-01 12:04:00,59.331198368938736
2025-10-01 12:05:00,59.090012471502845
2025-10-01 12:06:00,59.090012471502845
2025-10-01 12:07:00,59.775429138169514
2025-10-01 12:08:00,60.01661503560541
2025-10-01 12:09:00,59.6828238268142
2025-10-01 12:10:00,59.6828238268142
2025-10-01 12:11:00,59.6828238268142
2025-10-01 12:12:00,59.80507657406695
2025-10-01 12:13:00,59.80507657406695
2025-10-01 12:14:00,59.80507657406695
2025-10-01 12:15:00,59.80507657406695
2025-10-01 12:16:00,59.80507657406695
2025-10-01 12:17:00,59.80507657406695
2025-10-01 12:18:00,59.80507657406695
2025-10-01 12:19:00,59.80507657406695
2025-10-01 12:20:00,59.80507657406695
2025-10-01 12:21:00,59.80507657406695
2025-10-01 12:22:00,59.80507657406695
